order_id,order_date,product_id,product_name,category,quantity,unit_price,revenue
ORD0043488,2024-04-29,P1042,Green Tea Box,Grocery,9,1035.88,9322.94
ORD0020770,2024-04-29,P1020,Non-stick Pan,Home & Kitchen,2,3146.31,6292.61
ORD0017632,2024-04-29,P1017,Sunglasses,Fashion,30,922.39,27671.81
ORD0006045,2024-04-29,P1006,Webcam,Electronics,11,4573.27,50306.0
ORD0020769,2024-04-29,P1020,Non-stick Pan,Home & Kitchen,5,3400.77,17003.85
ORD0019764,2024-04-29,P1019,Sneakers,Fashion,6,3504.4,21026.4
ORD0010225,2024-04-30,P1010,Men's T-Shirt,Fashion,7,827.81,5794.64
ORD0017634,2024-04-30,P1017,Sunglasses,Fashion,13,937.64,12189.32
ORD0011260,2024-04-30,P1011,Women's Kurti,Fashion,3,4352.7,13058.1
ORD0002015,2024-04-30,P1002,Bluetooth Speaker,Electronics,1,1788.99,1788.99
ORD0055522,2024-04-30,P1054,Cricket Bat,Sports & Fitness,2,2077.03,4154.06
ORD0002016,2024-04-30,P1002,Bluetooth Speaker,Electronics,9,1808.06,16272.5
ORD0017635,2024-04-30,P1017,Sunglasses,Fashion,2,833.27,1666.55
ORD0050631,2024-04-30,P1049,Oats Pack,Grocery,5,4817.58,24087.9
ORD0033401,2024-04-30,P1032,Body Lotion,Beauty & Personal Care,1,1478.93,1478.93
ORD0048778,2024-04-30,P1047,Protein Bar Pack,Grocery,2,926.54,1853.07
ORD0034355,2024-04-30,P1033,Perfume,Beauty & Personal Care,3,1347.84,4043.51
ORD0041294,2024-04-30,P1040,Basmati Rice 5kg,Grocery,6,3053.97,18323.79
ORD0041293,2024-04-30,P1040,Basmati Rice 5kg,Grocery,6,3077.93,18467.57
ORD0055523,2024-04-30,P1054,Cricket Bat,Sports & Fitness,4,2116.44,8465.75
ORD0019766,2024-04-30,P1019,Sneakers,Fashion,3,3487.67,10463.02
ORD0019767,2024-04-30,P1019,Sneakers,Fashion,9,3422.71,30804.42
ORD0020771,2024-04-30,P1020,Non-stick Pan,Home & Kitchen,3,3250.07,9750.21
ORD0044544,2024-04-30,P1043,Almonds 500g,Grocery,7,3693.04,25851.28
ORD0035325,2024-04-30,P1034,Hair Dryer,Beauty & Personal Care,4,4890.85,19563.42
ORD0035324,2024-04-30,P1034,Hair Dryer,Beauty & Personal Care,2,4967.08,9934.17
ORD0018719,2024-04-30,P1018,Backpack,Fashion,11,2918.01,32098.09
ORD0059505,2024-04-30,P1058,Gym Gloves,Sports & Fitness,5,1442.52,7212.59
ORD0011261,2024-04-30,P1011,Women's Kurti,Fashion,1,4581.19,4581.19
ORD0044545,2024-04-30,P1043,Almonds 500g,Grocery,1,3720.15,3720.15
ORD0007146,2024-04-30,P1007,Gaming Mouse,Electronics,16,4024.19,64387.02
ORD0003004,2024-04-30,P1003,Power Bank,Electronics,4,1733.16,6932.62
ORD0060455,2024-04-30,P1059,Badminton Racket,Sports & Fitness,16,1985.44,31767.06
ORD0009199,2024-04-30,P1009,LED Monitor,Electronics,12,518.9,6226.83
ORD0046677,2024-04-30,P1045,Coffee Powder,Grocery,17,217.6,3699.21
ORD0031304,2024-04-30,P1030,Face Wash,Beauty & Personal Care,11,534.48,5879.3
ORD0049654,2024-04-30,P1048,Peanut Butter,Grocery,3,4731.94,14195.83
ORD0023836,2024-04-30,P1023,LED Bulb Pack,Home & Kitchen,2,1178.8,2357.6
ORD0039410,2024-04-30,P1038,Face Mask Pack,Beauty & Personal Care,1,4162.16,4162.16
ORD0023835,2024-04-30,P1023,LED Bulb Pack,Home & Kitchen,2,1222.96,2445.92
ORD0052474,2024-04-30,P1051,Dumbbell Set,Sports & Fitness,6,1997.09,11982.54
ORD0014456,2024-04-30,P1014,Formal Shirt,Fashion,7,565.04,3955.27
ORD0013375,2024-04-30,P1013,Running Shoes,Fashion,22,148.35,3263.73
ORD0013376,2024-04-30,P1013,Running Shoes,Fashion,3,137.73,413.19
ORD0047769,2024-04-30,P1046,Honey Jar,Grocery,17,3372.85,57338.5
ORD0008206,2024-04-30,P1008,Mechanical Keyboard,Electronics,3,3176.71,9530.13
ORD0027034,2024-04-30,P1026,Curtains,Home & Kitchen,1,3065.44,3065.44
ORD0047770,2024-04-30,P1046,Honey Jar,Grocery,4,3134.61,12538.43
ORD0027035,2024-04-30,P1026,Curtains,Home & Kitchen,7,3266.42,22864.97
ORD0024881,2024-04-30,P1024,Storage Containers,Home & Kitchen,7,1706.21,11943.48
ORD0024882,2024-04-30,P1024,Storage Containers,Home & Kitchen,1,1681.02,1681.02
ORD0053504,2024-04-30,P1052,Resistance Bands,Sports & Fitness,2,169.82,339.64
ORD0025970,2024-04-30,P1025,Bedsheet Set,Home & Kitchen,6,3585.45,21512.72
ORD0025971,2024-04-30,P1025,Bedsheet Set,Home & Kitchen,11,3741.31,41154.39
ORD0007147,2024-04-30,P1007,Gaming Mouse,Electronics,6,4067.35,24404.1
ORD0021832,2024-04-30,P1021,Electric Kettle,Home & Kitchen,11,1261.72,13878.91
ORD0004930,2024-04-30,P1005,Laptop Stand,Electronics,31,4465.71,138436.99
ORD0037410,2024-04-30,P1036,Sunscreen,Beauty & Personal Care,12,4156.97,49883.64
ORD0043489,2024-04-30,P1042,Green Tea Box,Grocery,5,1091.19,5455.93
ORD0037409,2024-04-30,P1036,Sunscreen,Beauty & Personal Care,4,4268.84,17075.37
ORD0015515,2024-04-30,P1015,Winter Jacket,Fashion,3,3463.35,10390.06
ORD0045591,2024-04-30,P1044,Instant Noodles Pack,Grocery,20,1455.29,29105.89
ORD0057535,2024-04-30,P1056,Water Bottle,Sports & Fitness,8,4699.07,37592.55
ORD0057536,2024-04-30,P1056,Water Bottle,Sports & Fitness,11,4743.07,52173.74
ORD0030235,2024-04-30,P1029,Table Lamp,Home & Kitchen,3,2909.92,8729.76
ORD0030236,2024-04-30,P1029,Table Lamp,Home & Kitchen,8,2927.49,23419.92
ORD0040243,2024-04-30,P1039,Hair Oil,Beauty & Personal Care,2,2512.32,5024.64
ORD0058565,2024-04-30,P1057,Fitness Tracker Band,Sports & Fitness,5,3992.59,19962.94
ORD0008207,2024-04-30,P1008,Mechanical Keyboard,Electronics,5,3358.35,16791.77
ORD0014457,2024-04-30,P1014,Formal Shirt,Fashion,5,639.25,3196.25
ORD0052473,2024-04-30,P1051,Dumbbell Set,Sports & Fitness,5,2012.19,10060.96
ORD0038452,2024-04-30,P1037,Lip Balm,Beauty & Personal Care,10,3336.32,33363.2
ORD0028134,2024-04-30,P1027,Air Freshener,Home & Kitchen,6,4120.0,24720.0
ORD0038453,2024-04-30,P1037,Lip Balm,Beauty & Personal Care,4,3020.49,12081.95
ORD0016604,2024-04-30,P1016,Leather Wallet,Fashion,3,123.46,370.37
ORD0012256,2024-04-30,P1012,Denim Jeans,Fashion,3,3121.73,9365.2
ORD0012257,2024-04-30,P1012,Denim Jeans,Fashion,8,3139.85,25118.76
ORD0036318,2024-04-30,P1035,Trimmer,Beauty & Personal Care,22,1965.24,43235.21
ORD0006047,2024-04-30,P1006,Webcam,Electronics,12,4222.76,50673.08
ORD0028133,2024-04-30,P1027,Air Freshener,Home & Kitchen,6,3992.63,23955.81
ORD0001073,2024-04-30,P1001,Smartwatch,Electronics,1,3166.87,3166.87
ORD0022898,2024-04-30,P1022,Mixer Grinder,Home & Kitchen,4,3484.49,13937.96
ORD0029197,2024-04-30,P1028,Vacuum Cleaner,Home & Kitchen,1,3179.99,3179.99
ORD0054466,2024-04-30,P1053,Skipping Rope,Sports & Fitness,24,4579.48,109907.55
ORD0042390,2024-04-30,P1041,Cooking Oil 1L,Grocery,15,2481.79,37226.81
ORD0000244,2024-04-30,P1000,Wireless Earbuds,Electronics,3,4532.49,13597.48
ORD0003838,2024-04-30,P1004,USB-C Cable,Electronics,5,3793.66,18968.3
ORD0006046,2024-04-30,P1006,Webcam,Electronics,12,4127.63,49531.6
ORD0032373,2024-04-30,P1031,Shampoo,Beauty & Personal Care,12,1761.5,21138.01
ORD0041295,2024-05-01,P1040,Basmati Rice 5kg,Grocery,10,2840.66,28406.57
ORD0022899,2024-05-01,P1022,Mixer Grinder,Home & Kitchen,7,3619.8,25338.57
ORD0036320,2024-05-01,P1035,Trimmer,Beauty & Personal Care,17,2000.92,34015.69
ORD0058566,2024-05-01,P1057,Fitness Tracker Band,Sports & Fitness,3,4477.43,13432.28
ORD0033402,2024-05-01,P1032,Body Lotion,Beauty & Personal Care,2,1450.88,2901.77
ORD0036319,2024-05-01,P1035,Trimmer,Beauty & Personal Care,3,1989.56,5968.69
ORD0037411,2024-05-01,P1036,Sunscreen,Beauty & Personal Care,14,4217.05,59038.67
ORD0007149,2024-05-01,P1007,Gaming Mouse,Electronics,23,3859.39,88766.06
ORD0007148,2024-05-01,P1007,Gaming Mouse,Electronics,6,3978.7,23872.18
ORD0001074,2024-05-01,P1001,Smartwatch,Electronics,7,3176.8,22237.59
ORD0059506,2024-05-01,P1058,Gym Gloves,Sports & Fitness,2,1447.61,2895.22
ORD0053505,2024-05-01,P1052,Resistance Bands,Sports & Fitness,1,165.12,165.12
ORD0054467,2024-05-01,P1053,Skipping Rope,Sports & Fitness,20,4727.38,94547.7
ORD0015516,2024-05-01,P1015,Winter Jacket,Fashion,12,3223.49,38681.91
ORD0030237,2024-05-01,P1029,Table Lamp,Home & Kitchen,7,2875.86,20131.05
ORD0042392,2024-05-01,P1041,Cooking Oil 1L,Grocery,40,2633.9,105355.93
ORD0020772,2024-05-01,P1020,Non-stick Pan,Home & Kitchen,15,3450.11,51751.59
ORD0042391,2024-05-01,P1041,Cooking Oil 1L,Grocery,7,2472.65,17308.56
ORD0050632,2024-05-01,P1049,Oats Pack,Grocery,6,4616.02,27696.09
ORD0051625,2024-05-01,P1050,Yoga Mat,Sports & Fitness,3,4348.63,13045.88
ORD0040244,2024-05-01,P1039,Hair Oil,Beauty & Personal Care,9,2681.42,24132.78
ORD0055524,2024-05-01,P1054,Cricket Bat,Sports & Fitness,5,2228.67,11143.34
ORD0035326,2024-05-01,P1034,Hair Dryer,Beauty & Personal Care,4,4982.34,19929.36
ORD0035327,2024-05-01,P1034,Hair Dryer,Beauty & Personal Care,4,5059.06,20236.24
ORD0012259,2024-05-01,P1012,Denim Jeans,Fashion,11,2852.53,31377.82
ORD0012258,2024-05-01,P1012,Denim Jeans,Fashion,7,3131.37,21919.58
ORD0047771,2024-05-01,P1046,Honey Jar,Grocery,11,3207.28,35280.13
ORD0024883,2024-05-01,P1024,Storage Containers,Home & Kitchen,22,1685.2,37074.38
ORD0056511,2024-05-01,P1055,Football,Sports & Fitness,10,4601.89,46018.9
ORD0023838,2024-05-01,P1023,LED Bulb Pack,Home & Kitchen,2,1300.95,2601.91
ORD0011262,2024-05-01,P1011,Women's Kurti,Fashion,2,4158.87,8317.74
ORD0031305,2024-05-01,P1030,Face Wash,Beauty & Personal Care,7,577.78,4044.45
ORD0032374,2024-05-01,P1031,Shampoo,Beauty & Personal Care,16,1816.03,29056.52
ORD0046679,2024-05-01,P1045,Coffee Powder,Grocery,13,223.62,2907.05
ORD0046678,2024-05-01,P1045,Coffee Powder,Grocery,5,236.19,1180.97
ORD0048779,2024-05-01,P1047,Protein Bar Pack,Grocery,4,953.45,3813.82
ORD0039411,2024-05-01,P1038,Face Mask Pack,Beauty & Personal Care,2,3905.92,7811.83
ORD0008208,2024-05-01,P1008,Mechanical Keyboard,Electronics,2,3228.45,6456.91
ORD0003839,2024-05-01,P1004,USB-C Cable,Electronics,17,3476.2,59095.32
ORD0023837,2024-05-01,P1023,LED Bulb Pack,Home & Kitchen,7,1280.43,8963.04
ORD0016605,2024-05-01,P1016,Leather Wallet,Fashion,9,121.99,1097.88
ORD0003005,2024-05-01,P1003,Power Bank,Electronics,1,1798.45,1798.45
ORD0014458,2024-05-01,P1014,Formal Shirt,Fashion,9,567.43,5106.91
ORD0044546,2024-05-01,P1043,Almonds 500g,Grocery,4,3717.37,14869.48
ORD0043490,2024-05-01,P1042,Green Tea Box,Grocery,7,1021.17,7148.17
ORD0043491,2024-05-01,P1042,Green Tea Box,Grocery,3,1053.65,3160.94
ORD0060457,2024-05-01,P1059,Badminton Racket,Sports & Fitness,5,1991.04,9955.21
ORD0060456,2024-05-01,P1059,Badminton Racket,Sports & Fitness,4,1936.66,7746.64
ORD0009200,2024-05-01,P1009,LED Monitor,Electronics,3,538.29,1614.88
ORD0009201,2024-05-01,P1009,LED Monitor,Electronics,1,499.64,499.64
ORD0049655,2024-05-01,P1048,Peanut Butter,Grocery,5,4778.86,23894.28
ORD0006048,2024-05-01,P1006,Webcam,Electronics,3,4379.57,13138.71
ORD0006049,2024-05-01,P1006,Webcam,Electronics,22,4236.14,93195.17
ORD0057538,2024-05-01,P1056,Water Bottle,Sports & Fitness,19,4873.06,92588.07
ORD0019768,2024-05-01,P1019,Sneakers,Fashion,2,3220.03,6440.06
ORD0010226,2024-05-01,P1010,Men's T-Shirt,Fashion,3,856.17,2568.5
ORD0010227,2024-05-01,P1010,Men's T-Shirt,Fashion,1,863.0,863.0
ORD0017636,2024-05-01,P1017,Sunglasses,Fashion,13,847.2,11013.55
ORD0014459,2024-05-01,P1014,Formal Shirt,Fashion,10,608.9,6089.04
ORD0052475,2024-05-01,P1051,Dumbbell Set,Sports & Fitness,10,1858.94,18589.36
ORD0013377,2024-05-01,P1013,Running Shoes,Fashion,8,149.26,1194.11
ORD0013378,2024-05-01,P1013,Running Shoes,Fashion,6,141.1,846.63
ORD0027036,2024-05-01,P1026,Curtains,Home & Kitchen,19,3228.6,61343.45
ORD0029198,2024-05-01,P1028,Vacuum Cleaner,Home & Kitchen,4,3492.29,13969.15
ORD0018720,2024-05-01,P1018,Backpack,Fashion,4,2930.16,11720.62
ORD0019769,2024-05-01,P1019,Sneakers,Fashion,3,3571.01,10713.03
ORD0057537,2024-05-01,P1056,Water Bottle,Sports & Fitness,1,4989.34,4989.34
ORD0044547,2024-05-01,P1043,Almonds 500g,Grocery,1,3589.57,3589.57
ORD0003006,2024-05-01,P1003,Power Bank,Electronics,3,1879.32,5637.97
ORD0034356,2024-05-01,P1033,Perfume,Beauty & Personal Care,3,1197.24,3591.73
ORD0002018,2024-05-01,P1002,Bluetooth Speaker,Electronics,4,1741.83,6967.34
ORD0002017,2024-05-01,P1002,Bluetooth Speaker,Electronics,11,1814.46,19959.07
ORD0000245,2024-05-01,P1000,Wireless Earbuds,Electronics,1,4337.92,4337.92
ORD0004931,2024-05-01,P1005,Laptop Stand,Electronics,7,4400.3,30802.13
ORD0045592,2024-05-01,P1044,Instant Noodles Pack,Grocery,22,1492.73,32840.14
ORD0045593,2024-05-01,P1044,Instant Noodles Pack,Grocery,2,1377.07,2754.15
ORD0028135,2024-05-01,P1027,Air Freshener,Home & Kitchen,9,4378.14,39403.22
ORD0021833,2024-05-01,P1021,Electric Kettle,Home & Kitchen,24,1203.25,28878.1
ORD0025972,2024-05-01,P1025,Bedsheet Set,Home & Kitchen,7,3772.3,26406.09
ORD0038455,2024-05-01,P1037,Lip Balm,Beauty & Personal Care,2,3055.96,6111.92
ORD0038454,2024-05-01,P1037,Lip Balm,Beauty & Personal Care,3,3201.39,9604.18
ORD0025973,2024-05-01,P1025,Bedsheet Set,Home & Kitchen,9,3896.43,35067.85
ORD0020773,2024-05-02,P1020,Non-stick Pan,Home & Kitchen,1,3294.11,3294.11
ORD0000246,2024-05-02,P1000,Wireless Earbuds,Electronics,7,4578.97,32052.78
ORD0012261,2024-05-02,P1012,Denim Jeans,Fashion,7,2891.2,20238.43
ORD0035328,2024-05-02,P1034,Hair Dryer,Beauty & Personal Care,7,4834.89,33844.25
ORD0001075,2024-05-02,P1001,Smartwatch,Electronics,2,3077.42,6154.84
ORD0029199,2024-05-02,P1028,Vacuum Cleaner,Home & Kitchen,4,3414.94,13659.74
ORD0055526,2024-05-02,P1054,Cricket Bat,Sports & Fitness,4,2239.95,8959.79
ORD0012260,2024-05-02,P1012,Denim Jeans,Fashion,13,3025.74,39334.62
ORD0006051,2024-05-02,P1006,Webcam,Electronics,11,4424.7,48671.75
ORD0028136,2024-05-02,P1027,Air Freshener,Home & Kitchen,24,4077.91,97869.82
ORD0019770,2024-05-02,P1019,Sneakers,Fashion,3,3451.1,10353.29
ORD0034357,2024-05-02,P1033,Perfume,Beauty & Personal Care,7,1298.65,9090.56
ORD0038457,2024-05-02,P1037,Lip Balm,Beauty & Personal Care,6,3122.08,18732.45
ORD0003840,2024-05-02,P1004,USB-C Cable,Electronics,3,3565.68,10697.04
ORD0036321,2024-05-02,P1035,Trimmer,Beauty & Personal Care,12,1987.57,23850.84
ORD0044548,2024-05-02,P1043,Almonds 500g,Grocery,17,3753.65,63811.97
ORD0016606,2024-05-02,P1016,Leather Wallet,Fashion,7,127.36,891.52
ORD0016607,2024-05-02,P1016,Leather Wallet,Fashion,10,129.44,1294.43
ORD0022900,2024-05-02,P1022,Mixer Grinder,Home & Kitchen,3,3665.69,10997.07
ORD0055525,2024-05-02,P1054,Cricket Bat,Sports & Fitness,1,2089.93,2089.93
ORD0038456,2024-05-02,P1037,Lip Balm,Beauty & Personal Care,1,3084.83,3084.83
ORD0033403,2024-05-02,P1032,Body Lotion,Beauty & Personal Care,3,1375.53,4126.58
ORD0020774,2024-05-02,P1020,Non-stick Pan,Home & Kitchen,8,3053.22,24425.73
ORD0006050,2024-05-02,P1006,Webcam,Electronics,4,4267.54,17070.17
ORD0029200,2024-05-02,P1028,Vacuum Cleaner,Home & Kitchen,1,3355.59,3355.59
ORD0052476,2024-05-02,P1051,Dumbbell Set,Sports & Fitness,1,1939.67,1939.67
ORD0050633,2024-05-02,P1049,Oats Pack,Grocery,1,4420.69,4420.69
ORD0024884,2024-05-02,P1024,Storage Containers,Home & Kitchen,17,1771.33,30112.64
ORD0030238,2024-05-02,P1029,Table Lamp,Home & Kitchen,4,2868.97,11475.87
ORD0002020,2024-05-02,P1002,Bluetooth Speaker,Electronics,13,1666.84,21668.89
ORD0002019,2024-05-02,P1002,Bluetooth Speaker,Electronics,2,1800.57,3601.14
ORD0041296,2024-05-02,P1040,Basmati Rice 5kg,Grocery,18,2742.63,49367.4
ORD0015517,2024-05-02,P1015,Winter Jacket,Fashion,6,3358.95,20153.69
ORD0058567,2024-05-02,P1057,Fitness Tracker Band,Sports & Fitness,4,4328.47,17313.88
ORD0045594,2024-05-02,P1044,Instant Noodles Pack,Grocery,17,1374.15,23360.51
ORD0004933,2024-05-02,P1005,Laptop Stand,Electronics,11,4527.02,49797.27
ORD0004932,2024-05-02,P1005,Laptop Stand,Electronics,7,4365.67,30559.66
ORD0025974,2024-05-02,P1025,Bedsheet Set,Home & Kitchen,12,3676.92,44123.03
ORD0037412,2024-05-02,P1036,Sunscreen,Beauty & Personal Care,2,4298.47,8596.95
ORD0037413,2024-05-02,P1036,Sunscreen,Beauty & Personal Care,7,4298.38,30088.68
ORD0007150,2024-05-02,P1007,Gaming Mouse,Electronics,16,3682.26,58916.11
ORD0052477,2024-05-02,P1051,Dumbbell Set,Sports & Fitness,5,1980.39,9901.97
ORD0054468,2024-05-02,P1053,Skipping Rope,Sports & Fitness,26,4649.69,120892.02
ORD0053506,2024-05-02,P1052,Resistance Bands,Sports & Fitness,1,185.97,185.97
ORD0057539,2024-05-02,P1056,Water Bottle,Sports & Fitness,16,5061.98,80991.76
ORD0018722,2024-05-02,P1018,Backpack,Fashion,6,2815.07,16890.42
ORD0039412,2024-05-02,P1038,Face Mask Pack,Beauty & Personal Care,2,3996.34,7992.68
ORD0046680,2024-05-02,P1045,Coffee Powder,Grocery,10,227.8,2278.03
ORD0018721,2024-05-02,P1018,Backpack,Fashion,2,2802.28,5604.56
ORD0027038,2024-05-02,P1026,Curtains,Home & Kitchen,8,3281.12,26248.96
ORD0008209,2024-05-02,P1008,Mechanical Keyboard,Electronics,6,3179.21,19075.25
ORD0027037,2024-05-02,P1026,Curtains,Home & Kitchen,3,3025.95,9077.86
ORD0013380,2024-05-02,P1013,Running Shoes,Fashion,6,143.79,862.76
ORD0013379,2024-05-02,P1013,Running Shoes,Fashion,14,150.77,2110.8
ORD0051626,2024-05-02,P1050,Yoga Mat,Sports & Fitness,7,4408.9,30862.31
ORD0014460,2024-05-02,P1014,Formal Shirt,Fashion,14,574.81,8047.31
ORD0056512,2024-05-02,P1055,Football,Sports & Fitness,11,4726.22,51988.38
ORD0010229,2024-05-02,P1010,Men's T-Shirt,Fashion,3,895.93,2687.79
ORD0010228,2024-05-02,P1010,Men's T-Shirt,Fashion,4,893.43,3573.73
ORD0023839,2024-05-02,P1023,LED Bulb Pack,Home & Kitchen,5,1314.57,6572.85
ORD0011263,2024-05-02,P1011,Women's Kurti,Fashion,4,4263.99,17055.95
ORD0049656,2024-05-02,P1048,Peanut Butter,Grocery,3,4552.3,13656.9
ORD0031307,2024-05-02,P1030,Face Wash,Beauty & Personal Care,6,565.3,3391.82
ORD0031306,2024-05-02,P1030,Face Wash,Beauty & Personal Care,10,565.92,5659.23
ORD0043493,2024-05-02,P1042,Green Tea Box,Grocery,4,1105.61,4422.43
ORD0043492,2024-05-02,P1042,Green Tea Box,Grocery,6,1082.08,6492.45
ORD0001076,2024-05-02,P1001,Smartwatch,Electronics,2,3019.18,6038.37
ORD0042393,2024-05-02,P1041,Cooking Oil 1L,Grocery,21,2390.05,50191.07
ORD0021834,2024-05-02,P1021,Electric Kettle,Home & Kitchen,17,1144.95,19464.14
ORD0047772,2024-05-02,P1046,Honey Jar,Grocery,29,3192.68,92587.74
ORD0040245,2024-05-02,P1039,Hair Oil,Beauty & Personal Care,2,2648.04,5296.08
ORD0017638,2024-05-02,P1017,Sunglasses,Fashion,1,886.51,886.51
ORD0032375,2024-05-02,P1031,Shampoo,Beauty & Personal Care,12,1905.33,22863.99
ORD0003007,2024-05-02,P1003,Power Bank,Electronics,2,1742.23,3484.46
ORD0059508,2024-05-02,P1058,Gym Gloves,Sports & Fitness,4,1604.08,6416.32
ORD0017637,2024-05-02,P1017,Sunglasses,Fashion,10,860.41,8604.1
ORD0048780,2024-05-02,P1047,Protein Bar Pack,Grocery,3,981.57,2944.72
ORD0040246,2024-05-02,P1039,Hair Oil,Beauty & Personal Care,3,2461.17,7383.52
ORD0009203,2024-05-02,P1009,LED Monitor,Electronics,1,518.31,518.31
ORD0009202,2024-05-02,P1009,LED Monitor,Electronics,3,522.81,1568.43
ORD0060458,2024-05-02,P1059,Badminton Racket,Sports & Fitness,4,1955.68,7822.72
ORD0059507,2024-05-02,P1058,Gym Gloves,Sports & Fitness,1,1516.8,1516.8
ORD0053507,2024-05-03,P1052,Resistance Bands,Sports & Fitness,6,184.45,1106.71
ORD0041297,2024-05-03,P1040,Basmati Rice 5kg,Grocery,7,2791.45,19540.14
ORD0052478,2024-05-03,P1051,Dumbbell Set,Sports & Fitness,20,1793.94,35878.89
ORD0055527,2024-05-03,P1054,Cricket Bat,Sports & Fitness,4,2037.71,8150.82
ORD0019771,2024-05-03,P1019,Sneakers,Fashion,3,3365.24,10095.73
ORD0019772,2024-05-03,P1019,Sneakers,Fashion,10,3362.56,33625.56
ORD0057541,2024-05-03,P1056,Water Bottle,Sports & Fitness,3,5021.03,15063.1
ORD0010230,2024-05-03,P1010,Men's T-Shirt,Fashion,4,841.97,3367.87
ORD0030239,2024-05-03,P1029,Table Lamp,Home & Kitchen,11,2826.18,31087.95
ORD0050634,2024-05-03,P1049,Oats Pack,Grocery,5,4523.32,22616.58
ORD0020776,2024-05-03,P1020,Non-stick Pan,Home & Kitchen,6,3383.73,20302.37
ORD0060459,2024-05-03,P1059,Badminton Racket,Sports & Fitness,2,2072.23,4144.45
ORD0042394,2024-05-03,P1041,Cooking Oil 1L,Grocery,32,2386.09,76354.95
ORD0034358,2024-05-03,P1033,Perfume,Beauty & Personal Care,2,1295.32,2590.63
ORD0006052,2024-05-03,P1006,Webcam,Electronics,3,4238.87,12716.61
ORD0006053,2024-05-03,P1006,Webcam,Electronics,10,4259.09,42590.92
ORD0014461,2024-05-03,P1014,Formal Shirt,Fashion,12,626.11,7513.34
ORD0013381,2024-05-03,P1013,Running Shoes,Fashion,1,149.53,149.53
ORD0057540,2024-05-03,P1056,Water Bottle,Sports & Fitness,18,4972.94,89512.88
ORD0020775,2024-05-03,P1020,Non-stick Pan,Home & Kitchen,1,3182.59,3182.59
ORD0023841,2024-05-03,P1023,LED Bulb Pack,Home & Kitchen,4,1286.89,5147.57
ORD0015518,2024-05-03,P1015,Winter Jacket,Fashion,9,3097.4,27876.63
ORD0003841,2024-05-03,P1004,USB-C Cable,Electronics,9,3391.69,30525.22
ORD0048781,2024-05-03,P1047,Protein Bar Pack,Grocery,3,907.95,2723.85
ORD0043494,2024-05-03,P1042,Green Tea Box,Grocery,12,1092.52,13110.29
ORD0043495,2024-05-03,P1042,Green Tea Box,Grocery,9,1085.14,9766.25
ORD0016608,2024-05-03,P1016,Leather Wallet,Fashion,10,123.12,1231.23
ORD0016609,2024-05-03,P1016,Leather Wallet,Fashion,3,132.77,398.32
ORD0032376,2024-05-03,P1031,Shampoo,Beauty & Personal Care,7,1966.33,13764.34
ORD0032377,2024-05-03,P1031,Shampoo,Beauty & Personal Care,7,1827.95,12795.62
ORD0007151,2024-05-03,P1007,Gaming Mouse,Electronics,18,3647.44,65653.9
ORD0059509,2024-05-03,P1058,Gym Gloves,Sports & Fitness,2,1567.74,3135.48
ORD0038459,2024-05-03,P1037,Lip Balm,Beauty & Personal Care,4,3122.31,12489.25
ORD0038458,2024-05-03,P1037,Lip Balm,Beauty & Personal Care,3,3336.09,10008.26
ORD0012262,2024-05-03,P1012,Denim Jeans,Fashion,7,3092.87,21650.1
ORD0012263,2024-05-03,P1012,Denim Jeans,Fashion,7,3189.84,22328.9
ORD0044549,2024-05-03,P1043,Almonds 500g,Grocery,9,3478.47,31306.27
ORD0044550,2024-05-03,P1043,Almonds 500g,Grocery,10,3791.5,37915.04
ORD0028137,2024-05-03,P1027,Air Freshener,Home & Kitchen,19,4394.77,83500.71
ORD0028138,2024-05-03,P1027,Air Freshener,Home & Kitchen,2,3943.91,7887.82
ORD0037414,2024-05-03,P1036,Sunscreen,Beauty & Personal Care,13,4623.95,60111.37
ORD0035330,2024-05-03,P1034,Hair Dryer,Beauty & Personal Care,7,5019.04,35133.31
ORD0021835,2024-05-03,P1021,Electric Kettle,Home & Kitchen,16,1180.56,18889.04
ORD0058568,2024-05-03,P1057,Fitness Tracker Band,Sports & Fitness,6,3966.24,23797.46
ORD0009204,2024-05-03,P1009,LED Monitor,Electronics,4,487.57,1950.27
ORD0055528,2024-05-03,P1054,Cricket Bat,Sports & Fitness,2,2269.61,4539.22
ORD0035329,2024-05-03,P1034,Hair Dryer,Beauty & Personal Care,1,4692.14,4692.14
ORD0017639,2024-05-03,P1017,Sunglasses,Fashion,22,846.66,18626.46
ORD0025976,2024-05-03,P1025,Bedsheet Set,Home & Kitchen,6,3630.4,21782.41
ORD0002021,2024-05-03,P1002,Bluetooth Speaker,Electronics,8,1841.46,14731.7
ORD0047773,2024-05-03,P1046,Honey Jar,Grocery,14,3332.58,46656.09
ORD0047774,2024-05-03,P1046,Honey Jar,Grocery,8,3018.66,24149.26
ORD0004934,2024-05-03,P1005,Laptop Stand,Electronics,10,4194.6,41946.0
